Date	 NEE	 CH4_s1	 CH4_s2	 H 	 LE	 Tair	 Tsoil 5cm	 Tsoil 10cm	 Tsoil 20cm	 Tsoil 30cm	 Tsoil 40cm	  Tsoil 50cm	  Tsoil 100cm	  Tsoil 200cm	  Water Table	  RH	  Prec	 
-	 [g m-2 d-1]	 [g m-2 d-1]	 [g m-2 d-1]	 [Wm-2]	 [Wm-2]	 [C]	 [C]	 [C]	 [C]	 [C]	 [C]	  [C]	  [C]	  [C]	  [m]	  [%]	  [inches d-1]	
42449	 0.243	 0.0220	 0.0182	 23.4	 26.3	 -1.3	 0.6	 0.6	 1.1	 1.4	 1.6	 2.2	 3.8	 5.651	 21.9	 36.7	 0.000	
42450	 0.331	 0.0255	 0.0142	 18.1	 22.9	 -1.5	 0.6	 0.6	 1.1	 1.4	 1.6	 2.2	 3.8	 5.639	 21.9	 37.8	 0.000	
42451	 0.336	 0.0219	 0.0134	 16.3	 24.6	 -0.8	 0.4	 0.5	 0.9	 1.3	 1.6	 2.1	 3.8	 5.617	 21.6	 36.6	 0.000	
42452	 0.274	 0.0220	 0.0166	 27.0	 31.9	 1.0	 0.4	 0.4	 0.9	 1.3	 1.6	 2.1	 3.7	 5.600	 21.6	 11.2	 0.000	
42453	 0.282	 0.0259	 0.0216	 37.3	 38.9	 1.5	 0.3	 0.3	 0.8	 1.3	 1.6	 2.1	 3.7	 5.582	 20.7	 23.8	 0.000	
42454	 0.351	 0.0243	 0.0152	 -1.4	 29.5	 0.7	 0.4	 0.3	 0.8	 1.3	 1.6	 2.1	 3.7	 5.565	 20.1	 41.0	 0.000	
42455	 0.445	 0.0184	 0.0136	 1.2	 13.6	 0.1	 0.4	 0.4	 0.9	 1.3	 1.6	 2.1	 3.7	 5.547	 19.8	 53.2	 0.000	
42456	 0.366	 0.0183	 0.0139	 22.4	 33.3	 0.8	 0.5	 0.6	 1.0	 1.4	 1.6	 2.1	 3.7	 5.529	 20.4	 50.3	 0.000	
42457	 0.310	 0.0273	 0.0175	 30.1	 55.8	 3.7	 0.6	 0.8	 1.1	 1.4	 1.6	 2.1	 3.6	 5.511	 20.4	 40.8	 0.000	
42458	 0.107	 0.0231	 0.0135	 24.6	 50.6	 6.9	 0.6	 1.1	 1.2	 1.4	 1.6	 2.1	 3.6	 5.496	 20.1	 36.5	 0.000	
42459	 0.322	 0.0226	 0.0163	 13.5	 30.7	 5.9	 0.6	 1.5	 1.4	 1.3	 1.6	 2.1	 3.6	 5.487	 21.3	 45.7	 0.006	
42460	 0.331	 0.0230	 0.0151	 11.3	 34.2	 3.5	 0.6	 2.0	 1.7	 1.4	 1.6	 2.1	 3.6	 5.459	 21.3	 46.9	 0.000	
42461	 0.268	 0.0254	 0.0195	 44.7	 46.1	 -2.6	 0.7	 2.3	 1.9	 1.4	 1.6	 2.2	 3.6	 5.454	 21.0	 28.2	 0.000	
42462	 0.387	 0.0279	 0.0205	 41.2	 32.2	 -5.9	 0.8	 2.3	 2.1	 1.4	 1.6	 2.2	 3.6	 5.434	 20.7	 17.2	 0.000	
42463	 0.130	 0.0297	 0.0083	 41.1	 34.1	 -2.8	 0.8	 2.1	 2.1	 1.4	 1.6	 2.3	 3.6	 5.421	 20.7	 29.5	 0.000	
42464	 0.246	 0.0295	 0.0201	 57.3	 46.0	 -4.1	 0.9	 2.1	 2.1	 1.5	 1.7	 2.4	 3.6	 5.410	 20.7	 23.9	 0.000	
42465	 0.359	 0.0274	 0.0170	 7.2	 20.5	 -1.7	 0.9	 2.1	 2.1	 1.5	 1.7	 2.4	 3.6	 5.391	 20.1	 34.5	 0.006	
42466	 0.411	 0.0242	 0.0134	 1.4	 14.1	 0.6	 0.9	 1.8	 2.1	 1.5	 1.7	 2.4	 3.6	 5.368	 21.0	 41.5	 0.001	
42467	 0.328	 0.0250	 0.0167	 13.9	 23.1	 0.4	 0.9	 1.6	 2.0	 1.5	 1.7	 2.5	 3.5	 5.360	 21.9	 36.7	 0.001	
42468	 0.412	 0.0240	 0.0168	 49.3	 39.8	 -5.3	 0.9	 1.6	 1.9	 1.5	 1.7	 2.5	 3.5	 5.345	 21.9	 17.5	 0.000	
42469	 0.297	 0.0253	 0.0165	 38.7	 32.9	 -5.5	 1.0	 1.6	 1.9	 1.6	 1.8	 2.5	 3.5	 5.328	 21.6	 12.1	 0.000	
42470	 0.291	 0.0276	 0.0162	 18.1	 29.7	 0.6	 1.0	 1.5	 1.8	 1.6	 1.8	 2.5	 3.5	 5.312	 21.0	 36.1	 0.000	
42471	 0.193	 0.0367	 0.0216	 43.0	 37.2	 -2.5	 0.9	 1.4	 1.8	 1.6	 1.8	 2.5	 3.5	 5.308	 20.7	 31.6	 0.000	
42472	 0.312	 0.0246	 0.0156	 40.1	 41.2	 -0.9	 0.9	 1.5	 1.8	 1.6	 1.8	 2.5	 3.5	 5.289	 20.7	 27.9	 0.000	
42473	 0.074	 0.0258	 0.0165	 34.0	 52.9	 5.5	 1.0	 1.8	 1.8	 1.6	 1.8	 2.5	 3.5	 5.271	 20.4	 45.4	 0.000	
42474	 -0.127	 0.0278	 0.0201	 31.1	 44.6	 13.5	 1.6	 2.7	 2.2	 1.6	 1.8	 2.5	 3.5	 5.255	 20.1	 41.9	 0.000	
42475	 0.229	 0.0285	 0.0251	 25.6	 45.9	 16.9	 2.9	 3.9	 2.8	 1.7	 1.8	 2.5	 3.5	 5.249	 20.1	 32.0	 0.000	
42476	 0.175	 0.0281	 0.0275	 14.7	 52.3	 18.2	 4.1	 5.0	 3.6	 2.1	 2.0	 2.6	 3.5	 5.234	 19.5	 43.5	 0.000	
42477	 0.318	 0.0260	 0.0310	 11.0	 55.8	 18.0	 5.1	 6.2	 4.4	 2.5	 2.3	 2.8	 3.5	 5.215	 19.5	 45.9	 0.000	
42478	 0.476	 0.0332	 0.0393	 4.7	 22.3	 6.8	 5.9	 7.1	 5.2	 3.0	 2.7	 3.0	 3.5	 5.201	 20.1	 60.2	 0.005	
42479	 0.198	 0.0378	 0.0251	 9.7	 32.2	 8.2	 6.1	 7.2	 5.7	 3.4	 3.0	 3.3	 3.5	 5.188	 20.1	 55.1	 0.000	
42480	 0.061	 0.0303	 0.0319	 13.5	 35.5	 9.6	 6.1	 7.1	 5.9	 3.8	 3.3	 3.6	 3.5	 5.178	 19.8	 59.4	 0.000	
42481	 0.187	 0.0289	 0.0309	 8.7	 31.4	 6.8	 6.3	 7.2	 6.1	 4.1	 3.6	 3.8	 3.5	 5.170	 19.5	 70.4	 0.000	
42482	 0.117	 0.0332	 0.0282	 44.8	 76.3	 6.0	 6.2	 7.0	 6.1	 4.3	 3.8	 4.0	 3.5	 5.164	 19.2	 34.8	 0.000	
42483	 0.210	 0.0367	 0.0325	 11.3	 31.0	 5.7	 6.3	 7.0	 6.2	 4.4	 4.0	 4.2	 3.5	 5.142	 18.9	 43.2	 0.000	
42484	 0.543	 0.0409	 0.0378	 -9.0	 14.5	 4.1	 6.2	 6.9	 6.2	 4.6	 4.2	 4.3	 3.6	 5.142	 19.5	 61.0	 0.004	
42485	 0.549	 0.0414	 0.0395	 -8.6	 17.6	 3.5	 6.0	 6.6	 6.1	 4.8	 4.3	 4.5	 3.6	 5.123	 21.9	 60.9	 0.012	
42486	 0.206	 0.0398	 0.0388	 28.2	 70.7	 5.7	 5.8	 6.2	 5.9	 4.7	 4.4	 4.6	 3.7	 5.113	 21.9	 49.7	 0.000	
42487	 0.126	 0.0393	 0.0392	 32.1	 87.5	 6.6	 6.0	 6.4	 5.9	 4.8	 4.5	 4.6	 3.7	 5.103	 21.0	 48.2	 0.000	
42488	 0.040	 0.0406	 0.0404	 30.5	 85.4	 6.8	 6.2	 6.7	 6.0	 4.8	 4.5	 4.7	 3.8	 5.086	 20.4	 45.5	 0.000	
42489	 0.076	 0.0370	 0.0322	 34.4	 85.6	 7.2	 6.3	 6.9	 6.2	 4.9	 4.6	 4.8	 3.8	 5.070	 19.8	 48.6	 0.000	
42490	 -0.053	 0.0425	 0.0265	 39.6	 87.6	 7.6	 6.6	 7.2	 6.4	 5.0	 4.7	 4.8	 3.9	 5.064	 19.5	 47.7	 0.000	
42491	 0.028	 0.0339	 0.0281	 31.2	 93.9	 7.1	 6.8	 7.4	 6.6	 5.2	 4.8	 4.9	 4.0	 5.064	 18.9	 49.0	 0.000	
42492	 -0.062	 0.0435	 0.0427	 30.4	 100.2	 10.0	 7.0	 7.6	 6.8	 5.3	 4.9	 5.0	 4.0	 5.055	 18.3	 44.3	 0.000	
42493	 0.048	 0.0417	 0.0265	 4.5	 120.3	 12.9	 7.2	 7.9	 7.0	 5.4	 5.0	 5.1	 4.1	 5.051	 17.7	 40.0	 0.000	
42494	 0.072	 0.0382	 0.0294	 39.3	 105.1	 8.9	 7.4	 8.1	 7.2	 5.6	 5.2	 5.2	 4.1	 5.051	 16.5	 41.3	 0.000	
42495	 0.223	 0.0362	 0.0334	 7.0	 118.1	 17.1	 7.5	 8.1	 7.3	 5.7	 5.3	 5.4	 4.2	 5.040	 15.9	 38.7	 0.000	
42496	 -0.142	 0.0462	 0.0414	 -11.7	 136.0	 21.2	 7.8	 8.5	 7.4	 5.8	 5.4	 5.5	 4.2	 5.032	 15.3	 35.5	 0.000	
42497	 -0.256	 0.0504	 0.0315	 32.2	 129.4	 12.0	 8.2	 8.9	 7.8	 6.0	 5.5	 5.6	 4.3	 5.023	 14.4	 34.9	 0.000	
42498	 -0.197	 0.0351	 0.0425	 24.9	 108.1	 12.5	 8.2	 9.0	 8.0	 6.2	 5.7	 5.7	 4.3	 5.028	 13.5	 43.2	 0.000	
42499	 -0.254	 0.0479	 0.0464	 22.4	 116.6	 14.0	 8.2	 9.1	 8.1	 6.3	 5.8	 5.8	 4.4	 5.029	 13.2	 36.3	 0.000	
42500	 0.073	 0.0465	 0.0406	 -8.8	 58.3	 10.4	 8.3	 9.2	 8.2	 6.4	 6.0	 6.0	 4.4	 5.025	 12.9	 53.5	 0.002	
42501	 0.313	 0.0466	 0.0481	 -7.2	 50.6	 9.6	 8.3	 9.0	 8.3	 6.6	 6.1	 6.1	 4.5	 5.025	 13.2	 81.4	 0.003	
42502	 -0.077	 0.0422	 0.0435	 21.1	 60.0	 9.5	 8.3	 8.9	 8.2	 6.6	 6.2	 6.2	 4.5	 5.021	 13.2	 71.6	 0.000	
42503	 -0.191	 0.0467	 0.0477	 24.6	 55.5	 3.6	 8.2	 8.9	 8.2	 6.7	 6.3	 6.3	 4.6	 5.031	 12.9	 58.1	 0.000	
42504	 0.222	 0.0547	 0.0331	 32.6	 41.4	 0.4	 7.8	 8.4	 8.1	 6.7	 6.3	 6.3	 4.7	 5.023	 13.2	 50.3	 0.001	
42505	 -0.293	 0.0498	 0.0390	 19.5	 73.6	 7.6	 7.3	 7.9	 7.8	 6.7	 6.3	 6.4	 4.7	 5.018	 13.2	 44.4	 0.001	
42506	 -0.310	 0.0402	 0.0300	 37.9	 77.9	 7.2	 7.2	 7.7	 7.5	 6.6	 6.3	 6.4	 4.8	 5.018	 13.2	 57.9	 0.000	
42507	 -0.280	 0.0361	 0.0362	 44.9	 104.8	 9.8	 7.3	 7.8	 7.5	 6.5	 6.3	 6.4	 4.8	 5.027	 12.6	 48.8	 0.000	
42508	 -0.088	 0.0359	 0.0396	 41.7	 117.4	 11.5	 7.5	 8.1	 7.5	 6.5	 6.3	 6.4	 4.9	 5.040	 12.0	 48.1	 0.000	
42509	 -0.211	 0.0438	 0.0439	 32.4	 119.2	 13.6	 7.7	 8.4	 7.7	 6.5	 6.3	 6.4	 4.9	 5.044	 11.4	 49.2	 0.000	
42510	 -0.328	 0.0441	 0.0456	 29.7	 111.9	 15.2	 8.0	 8.8	 7.9	 6.6	 6.3	 6.4	 5.0	 5.041	 10.5	 52.8	 0.000	
42511	 -0.305	 0.0319	 0.0372	 35.9	 122.1	 16.1	 8.3	 9.1	 8.2	 6.7	 6.4	 6.5	 5.0	 5.045	 9.6	 51.3	 0.000	
42512	 -0.365	 0.0488	 0.0522	 41.5	 121.1	 18.0	 8.5	 9.5	 8.5	 6.8	 6.4	 6.6	 5.1	 5.052	 8.7	 45.6	 0.000	
42513	 -0.445	 0.0416	 0.0406	 28.7	 81.0	 20.2	 8.8	 9.8	 8.8	 7.0	 6.6	 6.7	 5.1	 5.057	 7.8	 53.7	 0.000	
42514	 0.230	 0.0453	 0.0556	 37.5	 105.1	 19.1	 9.2	 10.2	 9.0	 7.1	 6.7	 6.8	 5.1	 5.068	 7.2	 42.6	 0.000	
42515	 0.230	 0.0477	 0.0562	 10.2	 61.4	 15.2	 9.6	 10.7	 9.4	 7.3	 6.8	 6.9	 5.2	 5.071	 6.6	 51.4	 0.000	
42516	 0.021	 0.0493	 0.0576	 19.0	 78.3	 16.2	 9.8	 10.8	 9.6	 7.5	 7.0	 7.0	 5.2	 5.084	 6.3	 52.3	 0.000	
42517	 -0.034	 0.0519	 0.0562	 -6.7	 55.3	 13.4	 9.9	 10.9	 9.8	 7.7	 7.2	 7.2	 5.3	 5.095	 8.1	 67.0	 0.006	
42518	 0.125	 0.0490	 0.0558	 -7.5	 51.5	 14.9	 10.0	 10.8	 9.9	 7.9	 7.3	 7.3	 5.3	 5.104	 9.0	 65.0	 0.002	
42519	 -0.165	 0.0490	 0.0593	 14.5	 77.7	 15.8	 10.2	 10.9	 9.9	 8.0	 7.5	 7.4	 5.4	 5.102	 9.6	 60.3	 0.001	
42520	 -0.644	 0.0543	 0.0612	 36.6	 118.5	 17.5	 10.3	 11.1	 10.0	 8.1	 7.6	 7.6	 5.4	 5.116	 9.3	 56.8	 0.001	
42521	 0.336	 0.0518	 0.0635	 -7.2	 39.9	 11.5	 10.6	 11.3	 10.2	 8.4	 7.8	 7.7	 5.5	 5.126	 10.5	 75.4	 0.018	
42522	 -0.557	 0.0510	 0.0617	 25.2	 106.5	 13.0	 10.5	 11.1	 10.2	 8.5	 7.9	 7.8	 5.6	 5.128	 11.1	 79.4	 0.004	
42523	 -0.368	 0.0528	 0.0619	 29.9	 108.7	 13.2	 10.6	 11.1	 10.2	 8.6	 8.0	 7.9	 5.6	 5.146	 11.1	 79.2	 0.000	
42524	 -0.039	 0.0505	 0.0628	 -6.9	 46.4	 12.2	 10.6	 11.1	 10.3	 8.7	 8.1	 8.0	 5.7	 5.157	 12.3	 88.7	 0.009	
42525	 -0.041	 0.0501	 0.0627	 -9.4	 41.6	 13.2	 10.7	 11.0	 10.3	 8.8	 8.2	 8.1	 5.7	 5.160	 12.3	 88.7	 0.000	
42526	 -0.872	 0.0523	 0.0639	 31.7	 110.0	 15.2	 10.7	 11.0	 10.3	 8.8	 8.3	 8.1	 5.8	 5.168	 12.9	 74.1	 0.006	
42527	 -0.494	 0.0536	 0.0658	 16.5	 88.2	 13.2	 10.8	 11.2	 10.3	 8.9	 8.4	 8.2	 5.9	 5.183	 12.9	 75.5	 0.000	
42528	 -0.764	 0.0504	 0.0649	 44.4	 145.4	 12.0	 10.7	 11.2	 10.4	 8.9	 8.4	 8.3	 5.9	 5.205	 12.3	 72.8	 0.000	
42529	 -0.540	 0.0418	 0.0609	 47.2	 127.1	 13.1	 10.6	 11.2	 10.4	 9.0	 8.4	 8.3	 6.0	 5.209	 11.7	 74.4	 0.000	
42530	 -0.909	 0.0526	 0.0600	 31.1	 137.9	 18.6	 10.8	 11.4	 10.5	 9.0	 8.5	 8.4	 6.1	 5.223	 10.8	 68.3	 0.000	
42531	 -0.404	 0.0507	 0.0661	 23.9	 90.1	 20.3	 11.1	 11.8	 10.7	 9.0	 8.5	 8.4	 6.1	 5.236	 9.9	 76.3	 0.000	
42532	 -1.160	 0.0413	 0.0733	 44.1	 119.6	 18.7	 11.5	 12.2	 11.0	 9.2	 8.6	 8.5	 6.2	 5.250	 9.0	 67.9	 0.000	
42533	 -0.041	 0.0587	 0.0797	 -1.8	 72.3	 13.0	 11.7	 12.4	 11.3	 9.4	 8.8	 8.6	 6.2	 5.266	 10.8	 67.0	 0.011	
42534	 -0.867	 0.0414	 0.0705	 20.7	 69.9	 15.4	 11.6	 12.2	 11.3	 9.5	 8.9	 8.7	 6.3	 5.279	 11.1	 81.2	 0.002	
42535	 -0.674	 0.0469	 0.0722	 8.8	 40.0	 15.1	 11.7	 12.2	 11.3	 9.6	 9.0	 8.8	 6.3	 5.299	 10.5	 89.8	 0.011	
42536	 0.436	 0.0520	 0.0712	 -1.0	 34.1	 16.0	 11.9	 12.2	 11.4	 9.9	 9.2	 8.9	 6.4	 5.310	 14.1	 57.9	 0.008	
42537	 -0.618	 0.0536	 0.0752	 27.0	 96.4	 18.8	 12.0	 12.4	 11.4	 9.8	 9.2	 9.0	 6.5	 5.318	 14.1	 71.2	 0.000	
42538	 -0.232	 0.0573	 0.0751	 0.1	 38.2	 16.9	 12.3	 12.7	 11.6	 10.0	 9.4	 9.1	 6.5	 5.344	 15.0	 87.0	 0.009	
42539	 -1.072	 0.0490	 0.0799	 26.6	 96.8	 20.7	 12.5	 12.9	 11.8	 10.1	 9.5	 9.2	 6.6	 5.356	 15.0	 82.4	 0.000	
42540	 -0.488	 0.0585	 0.0821	 7.3	 90.8	 24.0	 12.8	 13.3	 12.0	 10.2	 9.6	 9.3	 6.7	 5.371	 14.4	 78.6	 0.000	
42541	 -1.066	 0.0514	 0.0856	 26.1	 135.6	 18.3	 13.2	 13.8	 12.3	 10.3	 9.7	 9.4	 6.7	 5.398	 13.8	 65.4	 0.000	
42542	 -1.304	 0.0604	 0.0903	 38.9	 140.4	 17.2	 13.2	 13.9	 12.6	 10.5	 9.8	 9.5	 6.8	 5.403	 12.9	 71.7	 0.000	
42543	 -0.795	 0.0569	 0.0702	 17.6	 61.8	 15.5	 13.2	 13.9	 12.7	 10.7	 10.0	 9.7	 6.8	 5.425	 12.3	 77.3	 0.004	
42544	 -0.916	 0.0546	 0.0767	 35.8	 124.9	 17.8	 13.1	 13.8	 12.7	 10.7	 10.1	 9.8	 6.9	 5.446	 12.3	 77.1	 0.000	
42545	 -0.901	 0.0705	 0.0864	 32.8	 138.4	 20.2	 13.2	 13.9	 12.8	 10.8	 10.1	 9.9	 7.0	 5.462	 11.4	 73.8	 0.000	
42546	 0.662	 0.0667	 0.0808	 -4.0	 48.0	 22.4	 13.5	 14.2	 12.9	 10.9	 10.3	 10.0	 7.0	 5.487	 12.0	 87.8	 0.007	
42547	 -0.955	 0.0611	 0.0706	 12.7	 104.6	 18.2	 13.7	 14.4	 13.1	 11.0	 10.4	 10.1	 7.1	 5.503	 12.0	 80.9	 0.000	
42548	 -1.768	 0.0596	 0.0929	 36.6	 79.8	 14.1	 13.8	 14.4	 13.3	 11.2	 10.5	 10.2	 7.2	 5.518	 11.1	 93.7	 0.000	
42549	 -1.184	 0.0630	 0.0836	 46.3	 122.6	 14.8	 13.6	 14.2	 13.3	 11.3	 10.6	 10.3	 7.2	 5.545	 10.5	 80.5	 0.000	
42550	 -1.039	 0.0627	 0.0822	 35.4	 135.5	 18.2	 13.5	 14.2	 13.2	 11.3	 10.6	 10.4	 7.3	 5.558	 9.3	 75.7	 0.001	
42551	 -1.137	 0.0639	 0.0876	 38.4	 97.6	 15.2	 13.6	 14.3	 13.3	 11.3	 10.7	 10.5	 7.3	 5.569	 8.7	 90.9	 0.000	
42552	 -1.098	 0.0623	 0.0820	 44.3	 113.4	 14.2	 13.5	 14.2	 13.3	 11.4	 10.7	 10.5	 7.4	 5.605	 8.1	 77.3	 0.000	
42553	 -1.005	 0.0696	 0.0830	 37.2	 119.4	 16.6	 13.4	 14.2	 13.3	 11.4	 10.8	 10.6	 7.5	 5.618	 7.2	 74.2	 0.000	
42554	 -0.938	 0.0711	 0.0849	 26.6	 101.4	 18.5	 13.5	 14.2	 13.3	 11.4	 10.8	 10.7	 7.5	 5.645	 6.3	 82.9	 0.000	
42555	 -0.622	 0.0722	 0.0857	 21.0	 71.8	 19.9	 13.6	 14.4	 13.4	 11.5	 10.9	 10.7	 7.6	 5.660	 5.7	 86.6	 0.000	
42556	 -0.451	 0.0717	 0.0816	 29.3	 109.8	 20.5	 13.8	 14.5	 13.5	 11.6	 10.9	 10.8	 7.7	 5.683	 6.0	 76.3	 0.005	
42557	 -0.787	 0.0770	 0.0861	 38.5	 127.9	 20.0	 14.1	 14.8	 13.7	 11.6	 11.0	 10.8	 7.7	 5.702	 6.0	 76.0	 0.000	
42558	 0.575	 0.0735	 0.0814	 -4.3	 27.1	 17.1	 14.3	 15.0	 13.9	 12.0	 11.3	 10.9	 7.8	 5.724	 12.6	 68.3	 0.037	
42559	 -1.385	 0.0623	 0.0963	 32.9	 107.9	 18.6	 14.6	 15.0	 14.0	 12.2	 11.5	 11.0	 7.9	 5.759	 13.5	 70.7	 0.002	
42560	 -1.150	 0.0743	 0.0940	 30.1	 100.4	 18.8	 14.6	 15.0	 14.0	 12.1	 11.5	 11.1	 7.9	 5.778	 13.2	 83.8	 0.000	
42561	 -0.541	 0.0723	 0.0891	 15.8	 59.7	 19.6	 14.8	 15.2	 14.1	 12.2	 11.5	 11.2	 8.0	 5.806	 12.9	 90.1	 0.001	
42562	 0.738	 0.0791	 0.0957	 -5.3	 30.6	 19.5	 15.0	 15.4	 14.3	 12.5	 11.7	 11.3	 8.1	 5.824	 15.3	 87.0	 0.014	
42563	 -1.002	 0.0714	 0.0802	 21.0	 128.0	 21.4	 15.0	 15.4	 14.4	 12.5	 11.8	 11.4	 8.1	 5.856	 15.3	 78.8	 0.000	
42564	 -0.758	 0.0738	 0.0864	 -9.0	 55.0	 19.1	 15.1	 15.5	 14.4	 12.6	 11.9	 11.5	 8.2	 5.870	 14.7	 74.0	 0.005	
42565	 -0.728	 0.0731	 0.0786	 8.4	 42.3	 16.3	 15.2	 15.6	 14.5	 12.7	 12.0	 11.6	 8.3	 5.900	 15.0	 67.8	 0.001	
42566	 -1.729	 0.0777	 0.1061	 45.3	 117.0	 17.1	 15.0	 15.4	 14.5	 12.7	 12.0	 11.7	 8.3	 5.922	 14.7	 81.1	 0.000	
42567	 -1.043	 0.0769	 0.0956	 28.1	 104.6	 18.1	 15.1	 15.5	 14.5	 12.8	 12.1	 11.7	 8.4	 5.955	 13.8	 82.9	 0.000	
42568	 -0.810	 0.0757	 0.0990	 20.2	 75.4	 19.2	 15.2	 15.6	 14.6	 12.8	 12.1	 11.8	 8.4	 5.972	 13.2	 85.7	 0.002	
42569	 -1.311	 0.0831	 0.0999	 31.0	 92.9	 18.6	 15.3	 15.7	 14.7	 12.9	 12.2	 11.9	 8.5	 6.003	 12.9	 82.3	 0.000	
42570	 -0.730	 0.0854	 0.1029	 25.6	 128.8	 21.3	 15.3	 15.8	 14.8	 12.9	 12.2	 11.9	 8.6	 6.021	 12.3	 80.1	 0.001	
42571	 -0.226	 0.0870	 0.0983	 13.8	 59.1	 23.1	 15.5	 16.0	 14.9	 13.0	 12.3	 12.0	 8.6	 6.052	 12.0	 93.4	 0.001	
42572	 -0.240	 0.0900	 0.1112	 28.8	 135.1	 23.6	 15.9	 16.3	 15.1	 13.2	 12.5	 12.1	 8.7	 6.070	 12.9	 73.2	 0.009	
42573	 -0.381	 0.0941	 0.1150	 27.0	 140.7	 23.2	 16.1	 16.6	 15.3	 13.2	 12.5	 12.2	 8.8	 6.100	 12.3	 71.0	 0.000	
42574	 -0.638	 0.0956	 0.1057	 6.8	 49.2	 21.0	 16.2	 16.8	 15.5	 13.4	 12.6	 12.3	 8.8	 6.126	 11.4	 87.8	 0.000	
42575	 -0.666	 0.0998	 0.0805	 35.0	 109.4	 22.1	 16.2	 16.8	 15.6	 13.5	 12.7	 12.4	 8.9	 6.158	 10.8	 79.9	 0.000	
42576	 -0.623	 0.1010	 0.1070	 36.6	 118.8	 21.9	 16.3	 16.8	 15.7	 13.5	 12.8	 12.4	 8.9	 6.178	 9.9	 75.9	 0.000	
42577	 -0.842	 0.1028	 0.1124	 30.4	 89.2	 22.6	 16.4	 17.0	 15.8	 13.6	 12.9	 12.5	 9.0	 6.203	 9.0	 80.1	 0.000	
42578	 -0.408	 0.0855	 0.0959	 12.8	 55.2	 18.4	 16.6	 17.1	 15.9	 14.0	 13.2	 12.6	 9.1	 6.228	 12.6	 73.4	 0.022	
42579	 -1.367	 0.0878	 0.1013	 39.2	 111.5	 19.0	 16.4	 16.9	 15.9	 13.9	 13.2	 12.7	 9.1	 6.262	 12.6	 70.3	 0.000	
42580	 -0.653	 0.0978	 0.1039	 37.5	 119.8	 18.2	 16.3	 16.8	 15.8	 13.9	 13.2	 12.8	 9.2	 6.286	 11.7	 62.4	 0.000	
42581	 -0.900	 0.0981	 0.1047	 36.5	 116.9	 18.1	 16.3	 16.7	 15.8	 13.9	 13.2	 12.9	 9.2	 6.318	 11.1	 68.7	 0.000	
42582	 -0.751	 0.0938	 0.1038	 29.8	 95.5	 20.5	 16.2	 16.7	 15.8	 14.0	 13.3	 12.9	 9.3	 6.342	 10.2	 71.2	 0.000	
42583	 -1.059	 0.0998	 0.1183	 30.7	 98.6	 22.7	 16.3	 16.7	 15.8	 13.9	 13.3	 13.0	 9.4	 6.371	 21.6	 68.1	 0.000	
42584	 -0.741	 0.1045	 0.1088	 31.5	 119.1	 21.9	 16.6	 17.0	 15.9	 14.3	 13.5	 13.0	 9.4	 6.396	 14.1	 58.8	 0.024	
42585	 -0.625	 0.1016	 0.1116	 31.3	 107.6	 21.9	 16.7	 17.2	 16.0	 14.2	 13.5	 13.1	 9.5	 6.429	 13.5	 75.7	 0.000	
42586	 -1.034	 0.1107	 0.1101	 24.3	 113.4	 20.7	 16.9	 17.3	 16.2	 14.5	 13.7	 13.2	 9.6	 6.462	 17.1	 63.7	 0.021	
42587	 -1.388	 0.1059	 0.1154	 19.2	 67.2	 18.6	 17.0	 17.4	 16.3	 14.4	 13.7	 13.3	 9.7	 6.488	 16.5	 75.3	 0.000	
42588	 -1.493	 0.1205	 0.1293	 42.0	 103.5	 17.5	 17.0	 17.4	 16.3	 14.5	 13.7	 13.3	 9.7	 6.526	 15.9	 77.3	 0.000	
42589	 -0.970	 0.1089	 0.1087	 32.3	 89.7	 16.7	 16.9	 17.2	 16.3	 14.5	 13.8	 13.4	 9.8	 6.545	 15.0	 76.0	 0.000	
42590	 -1.160	 0.1047	 0.1143	 34.2	 104.1	 19.1	 16.7	 17.1	 16.2	 14.5	 13.8	 13.5	 9.8	 6.578	 14.1	 77.3	 0.000	
42591	 -0.658	 0.1068	 0.1143	 28.0	 96.2	 22.8	 16.7	 17.1	 16.2	 14.5	 13.8	 13.5	 9.9	 6.602	 13.5	 75.8	 0.000	
42592	 -0.370	 0.0944	 0.1073	 14.3	 41.6	 18.2	 16.9	 17.3	 16.3	 14.6	 13.9	 13.5	 9.9	 6.635	 17.1	 80.2	 0.009	
42593	 -0.900	 0.0981	 0.1087	 24.1	 55.2	 19.8	 16.8	 17.2	 16.3	 14.6	 13.9	 13.6	 10.0	 6.663	 16.8	 89.6	 0.000	
42594	 0.013	 0.1071	 0.1149	 4.2	 18.3	 19.6	 16.9	 17.2	 16.3	 14.7	 14.0	 13.6	 10.1	 6.695	 18.3	 87.2	 0.011	
42595	 -1.042	 0.1125	 0.1245	 27.1	 81.6	 18.7	 17.0	 17.3	 16.4	 14.8	 14.1	 13.7	 10.1	 6.730	 18.6	 68.5	 0.000	
42596	 -1.149	 0.1021	 0.1217	 25.4	 82.8	 18.2	 16.9	 17.2	 16.4	 14.7	 14.1	 13.7	 10.2	 6.751	 18.0	 78.8	 0.000	
42597	 -1.078	 0.1047	 0.1175	 21.1	 69.1	 18.7	 16.8	 17.1	 16.3	 14.8	 14.1	 13.8	 10.2	 6.786	 17.4	 84.8	 0.000	
